"","Metadata_Slide","Metadata_Experiment","Metadata_Stiffness","Metadata_Row","Metadata_Column","Metadata_Treatment","Metadata_Ratio","Metadata_ECMs","Abb_ECMs","Mean_Nuclei","SD_Nuclei","Mean_logNuclei","SD_logNuclei","Mean_Percent_Positive","SD_Percent_Positive","Mean_Blue","SD_Blue","Mean_Green","SD_Green","CollagenI","CollagenIV","Laminin","Hyaluronic_Acid","TenascinC","Osteopontin","Galectin3","Fibronectin","Decorin","Metadata_Block","Replicate","Conditions"
"539",11,"BAA3DPe1","25kPa",11,2,"DMSO","75/25","DecorinFibronectin","DN:FN",25.6666666666667,17.0977581376429,2.976345969,1.0267528280716,79.5619148566667,11.3872540774139,0.340011981333333,0.105293321683986,0.250301916,0.14997816008804,0,0,0,0,0,0,0,0.25,0.75,"1",2,"DN:FN 75/25"
"540",11,"BAA3DPe1","25kPa",11,3,"DMSO","25/75","Collagen IGalectin 3","C1:G3",453,102.718060729358,6.09884474966667,0.225826416938813,79.3027384933333,7.3167491114119,0.331803937,0.155851716794017,0.292580728,0.187222884477788,0.25,0,0,0,0,0,0.75,0,0,"1",2,"C1:G3 25/75"
"541",11,"BAA3DPe1","25kPa",11,4,"DMSO","100","Fibronectin","FN",82.6666666666667,32.6241219549789,4.34891860666667,0.4696334091405,82.2446558366667,2.05794455271325,0.421827129666667,0.161978794659433,0.295508779666667,0.179311569355366,0,0,0,0,0,0,0,1,0,"1",2,"FN 100"
"542",11,"BAA3DPe1","25kPa",12,1,"DMSO","50/50","LamininTenascin C","LN:TC",180.333333333333,77.8481427738217,5.13823876633333,0.400594334876897,85.5787921033333,4.52333488335019,0.398183821333333,0.155654331150894,0.311065115333333,0.178226664786456,0,0,0.5,0,0.5,0,0,0,0,"1",2,"LN:TC 50/50"
"543",11,"BAA3DPe1","25kPa",12,2,"DMSO","50/50","Collagen IVFibronectin","C4:FN",731.666666666667,293.867884147508,6.54619830466667,0.373859929087372,86.4600473966667,3.91454262353489,0.32189138,0.133515565993359,0.291270191,0.158403864753155,0,0.5,0,0,0,0,0.5,0,0,"1",2,"C4:FN 50/50"
"544",11,"BAA3DPe1","25kPa",12,3,"DMSO","25/75","Hyaluronic AcidFibronectin","HA:FN",144.333333333333,29.2631736715848,4.95742603566667,0.213599173398435,80.6941540266667,3.36056452144126,0.372873846,0.144900055072673,0.261622874666667,0.168455760459301,0,0,0,0.25,0,0,0,0.75,0,"1",2,"HA:FN 25/75"
"545",11,"BAA3DPe2","25kPa",1,4,"20 uM","50/50","DecorinGalectin 3","DN:G3",10.3333333333333,8.38649708360608,2.132309885,0.753282121058622,18.3333333333333,20.2072594216369,0.157805943333333,0.0666713356974037,0.0458458816666667,0.0319779750988366,0,0,0,0,0,0,0.5,0,0.5,"5",1,"DN:G3 50/50"
"546",11,"BAA3DPe2","25kPa",1,5,"20 uM","25/75","LamininFibronectin","LN:FN",14,9.16515138991168,2.41664184533333,0.906402310539297,12.5,12.5,0.160479136,0.0549150849416752,0.043358162,0.0395610612841705,0,0,0.25,0,0,0,0,0.75,0,"5",1,"LN:FN 25/75"
"547",11,"BAA3DPe2","25kPa",1,6,"20 uM","50/50","Hyaluronic AcidOsteopontin","HA:OPN",8.33333333333333,4.93288286231625,2.013418237,0.549434703631035,11.9047619033333,20.6196524685837,0.147612677333333,0.0473353018803312,0.0443447233333333,0.0346346379427564,0,0,0,0.5,0,0.5,0,0,0,"5",1,"HA:OPN 50/50"
"548",11,"BAA3DPe2","25kPa",1,7,"20 uM","75/25","Collagen IVLaminin","C4:LN",48.3333333333333,14.5716619962629,3.849881016,0.285451232796679,3.80566801633333,3.32575753499665,0.154964754,0.0527597370746151,0.029285157,0.0168084324327998,0,0.75,0.25,0,0,0,0,0,0,"5",1,"C4:LN 75/25"
"549",11,"BAA3DPe2","25kPa",1,8,"20 uM","25/75","Collagen ITenascin C","C1:TC",41.6666666666667,11.9303534454489,3.70355174933333,0.276758917109309,0,0,0.169681822333333,0.0456097373402803,0.0258663096666667,0.00562363155434262,0.25,0,0,0,0.75,0,0,0,0,"5",1,"C1:TC 25/75"
"550",11,"BAA3DPe2","25kPa",1,9,"20 uM","75/25","Hyaluronic AcidOsteopontin","HA:OPN",9,2.64575131106459,2.17008611366667,0.280698478446243,15.2777777766667,16.839382849577,0.155330081666667,0.0606912587208855,0.044833523,0.0394070234697383,0,0,0,0.75,0,0.25,0,0,0,"5",1,"HA:OPN 75/25"
"551",11,"BAA3DPe2","25kPa",1,10,"20 uM","75/25","LamininDecorin","LN:DN",8.66666666666667,6.02771377334171,1.96203467733333,0.811117055084451,0,0,0.184782304,0.0751258895801675,0.027588105,0.00732304508253447,0,0,0.75,0,0,0,0,0,0.25,"5",1,"LN:DN 75/25"
"552",11,"BAA3DPe2","25kPa",1,11,"20 uM","75/25","Collagen IVTenascin C","C4:TC",25.6666666666667,3.78593889720018,3.238248476,0.142713312836977,4.34782608666667,7.53065568458003,0.159222517,0.0525187441371704,0.0322407996666667,0.0188444174902142,0,0.75,0,0,0.25,0,0,0,0,"5",1,"C4:TC 75/25"
"553",11,"BAA3DPe2","25kPa",1,12,"20 uM","50/50","Collagen IOsteopontin","C1:OPN",71,48.6621002423858,4.119298778,0.634665954696197,1.41843971633333,2.45680965616292,0.14018894,0.0465946720602933,0.0250718716666667,0.0100660503544386,0.5,0,0,0,0,0.5,0,0,0,"5",1,"C1:OPN 50/50"
"554",11,"BAA3DPe2","25kPa",2,1,"20 uM","100","Collagen I","C1",77.3333333333333,18.3393929379719,4.330260694,0.228537569177762,0.680272109,1.17826585576003,0.16973224,0.0521901753752356,0.0345827186666667,0.0132572590561715,1,0,0,0,0,0,0,0,0,"5",1,"C1 100"
"555",11,"BAA3DPe2","25kPa",2,2,"20 uM","25/75","Galectin 3Fibronectin","G3:FN",19,1,2.943514337,0.052686343629708,8.869395712,10.9105213690933,0.161400119333333,0.0536059560207002,0.0456222533333333,0.0440584203076937,0,0,0,0,0,0,0.25,0.75,0,"5",1,"G3:FN 25/75"
"556",11,"BAA3DPe2","25kPa",2,3,"20 uM","25/75","Tenascin CDecorin","TC:DN",11,4.58257569495584,2.32823877333333,0.477813555763862,12.2222222233333,10.7151675129057,0.181699791333333,0.0762421844355571,0.0433415706666667,0.03092272778441,0,0,0,0,0.25,0,0,0,0.75,"5",1,"TC:DN 25/75"
"557",11,"BAA3DPe2","25kPa",2,4,"20 uM","25/75","DecorinFibronectin","DN:FN",11.6666666666667,12.5033328890074,2.049489432,1.1025704538898,5.12820512666667,8.88231183102186,0.165531201,0.0702373067237034,0.0358315276666667,0.0184983132754023,0,0,0,0,0,0,0,0.75,0.25,"5",1,"DN:FN 25/75"
"558",11,"BAA3DPe2","25kPa",2,5,"20 uM","75/25","Collagen IVOsteopontin","C4:OPN",23.3333333333333,6.65832811847939,3.11958679233333,0.309536540786936,18.4655172413333,15.4416068579645,0.141974601333333,0.0559948765936715,0.0592069033333333,0.0491652482279264,0,0.75,0,0,0,0.25,0,0,0,"5",1,"C4:OPN 75/25"
"559",11,"BAA3DPe2","25kPa",2,6,"20 uM","25/75","OsteopontinGalectin 3","OPN:G3",27.6666666666667,20.1328918273887,3.10264023333333,0.853256525896786,24.0846560833333,28.8491848781198,0.112446857,0.0543789248695056,0.0556141366666667,0.0265169196421901,0,0,0,0,0,0.25,0.75,0,0,"5",1,"OPN:G3 25/75"
"560",11,"BAA3DPe2","25kPa",2,7,"20 uM","75/25","Tenascin CHyaluronic Acid","TC:HA",3.66666666666667,2.51661147842358,1.05935127666667,0.939558052481503,0,0,0.145227383,NA,0.0282451616666667,NA,0,0,0,0.25,0.75,0,0,0,0,"5",1,"TC:HA 75/25"
"561",11,"BAA3DPe2","25kPa",2,8,"20 uM","75/25","Collagen IVDecorin","C4:DN",58.3333333333333,30.9246395829173,3.981508682,0.487930030325451,1.50287065166667,1.30767138771567,0.172913922333333,0.0509173372776865,0.0298143263333333,0.0209975990927814,0,0.75,0,0,0,0,0,0,0.25,"5",1,"C4:DN 75/25"
"562",11,"BAA3DPe2","25kPa",2,9,"20 uM","25/75","Tenascin COsteopontin","TC:OPN",11.3333333333333,3.05505046330389,2.401135174,0.289060033017588,2.77777777766667,4.81125224305443,0.163787006666667,0.0626800541578506,0.030914297,0.0237564088884821,0,0,0,0,0.25,0.75,0,0,0,"5",1,"TC:OPN 25/75"
"563",11,"BAA3DPe2","25kPa",2,10,"20 uM","25/75","Collagen IVLaminin","C4:LN",16.3333333333333,5.68624070307733,2.74582642966667,0.391519820614047,16.0317460306667,15.2107890241739,0.158142042666667,0.0620822928117607,0.0473568193333333,0.0429481751628228,0,0.25,0.75,0,0,0,0,0,0,"5",1,"C4:LN 25/75"
"564",11,"BAA3DPe2","25kPa",2,11,"20 uM","75/25","LamininGalectin 3","LN:G3",11.6666666666667,1.15470053837925,2.45357996766667,0.0964487203666264,5.59440559433333,4.89510489507143,0.152036485,0.0674975195089603,0.0332886056666667,0.0310685244309113,0,0,0.75,0,0,0,0.25,0,0,"5",1,"LN:G3 75/25"
"565",11,"BAA3DPe2","25kPa",2,12,"20 uM","50/50","Galectin 3Fibronectin","G3:FN",15.3333333333333,19.731531449265,2.04083093666667,1.48793738855768,11.9883040923333,18.532107457227,0.0935924163333333,0.0354283479990724,0.0369373996666667,0.0316978963183587,0,0,0,0,0,0,0.5,0.5,0,"5",1,"G3:FN 50/50"
"566",11,"BAA3DPe2","25kPa",3,1,"20 uM","75/25","LamininTenascin C","LN:TC",7.66666666666667,3.78593889720018,1.962034677,0.461905415262054,5.55555555666667,9.62250448841827,0.157803232333333,0.0487470690039377,0.0420537516666667,0.0310948472646506,0,0,0.75,0,0.25,0,0,0,0,"5",1,"LN:TC 75/25"
"567",11,"BAA3DPe2","25kPa",3,2,"20 uM","75/25","Tenascin CFibronectin","TC:FN",4.66666666666667,3.05505046330389,1.38629436133333,0.6931471805,12.5,21.650635094611,0.145489524666667,0.0437970772178475,0.0424914243333333,0.0245897384961556,0,0,0,0,0.75,0,0,0.25,0,"5",1,"TC:FN 75/25"
"568",11,"BAA3DPe2","25kPa",3,3,"20 uM","75/25","Collagen ICollagen IV","C1:C4",95.6666666666667,48.0867272054705,4.48427634633333,0.465336170622361,1.20454684833333,0.477596337074049,0.164443595666667,0.0512878590971503,0.0301217576666667,0.0112680893713514,0.75,0.25,0,0,0,0,0,0,0,"5",1,"C1:C4 75/25"
"569",11,"BAA3DPe2","25kPa",3,4,"20 uM","75/25","Collagen IDecorin","C1:DN",141.333333333333,55.8957362715023,4.89111858066667,0.438997875951595,0.579215636666667,0.612046287205606,0.168240628,0.0506850264593921,0.0281551173333333,0.00876881693042807,0.75,0,0,0,0,0,0,0,0.25,"5",1,"C1:DN 75/25"
"570",11,"BAA3DPe2","25kPa",3,5,"20 uM","75/25","LamininOsteopontin","LN:OPN",11.5,2.12132034355964,2.433767225,0.185519550215418,0,0,0.1743356805,0.0519722045904319,0.031157059,0.00649421971376766,0,0,0.75,0,0,0.25,0,0,0,"5",1,"LN:OPN 75/25"
"571",11,"BAA3DPe2","25kPa",3,6,"20 uM","25/75","Hyaluronic AcidOsteopontin","HA:OPN",4.33333333333333,1.52752523165195,1.425555373,0.348237452872227,19.4444444433333,17.3472166608834,0.117406464,0.0530159597357681,0.0499507523333333,0.0393191142839879,0,0,0,0.25,0,0.75,0,0,0,"5",1,"HA:OPN 25/75"
"572",11,"BAA3DPe2","25kPa",3,7,"20 uM","25/75","OsteopontinDecorin","OPN:DN",7,2.64575131106459,1.88765349333333,0.438165431673903,37.0370370366667,33.6023098367695,0.145761938,0.0825373485769554,0.0677086766666667,0.0501714170126168,0,0,0,0,0,0.25,0,0,0.75,"5",1,"OPN:DN 25/75"
"573",11,"BAA3DPe2","25kPa",3,8,"20 uM","75/25","Collagen IVHyaluronic Acid","C4:HA",40,26.4575131106459,3.43631755333333,0.986064022387406,5.22222222233333,4.29900936034062,0.174950213666667,0.0556816674430573,0.0360169586666667,0.0265557709967078,0,0.75,0,0.25,0,0,0,0,0,"5",1,"C4:HA 75/25"
"574",11,"BAA3DPe2","25kPa",3,9,"20 uM","25/75","Collagen ICollagen IV","C1:C4",80.6666666666667,13.6137185711081,4.38119225766667,0.163860758350093,1.57163742666667,1.38840788819141,0.146082599666667,0.0547766489710208,0.0280457246666667,0.0169157547144985,0.25,0.75,0,0,0,0,0,0,0,"5",1,"C1:C4 25/75"
"575",11,"BAA3DPe2","25kPa",3,10,"20 uM","25/75","LamininOsteopontin","LN:OPN",60.3333333333333,83.7217614084494,3.33969681166667,1.48891977676117,3.03030303033333,5.24863881086727,0.138962794333333,0.0525493737834923,0.0282582636666667,0.0184173754305755,0,0,0.25,0,0,0.75,0,0,0,"5",1,"LN:OPN 25/75"
"576",11,"BAA3DPe2","25kPa",3,11,"20 uM","75/25","Tenascin COsteopontin","TC:OPN",13,4.58257569495584,2.52416766166667,0.348237453341652,27.77777778,34.6944333257699,0.112435036,0.0337393506229856,0.0674497426666667,0.0509938937883228,0,0,0,0,0.75,0.25,0,0,0,"5",1,"TC:OPN 75/25"
"577",11,"BAA3DPe2","25kPa",3,12,"20 uM","50/50","Hyaluronic AcidFibronectin","HA:FN",5.66666666666667,2.08166599946613,1.691724605,0.353824219798078,0,0,0.135370169666667,0.0608439433355017,0.0276019093333333,0.0145603075851277,0,0,0,0.5,0,0,0,0.5,0,"5",1,"HA:FN 50/50"
"578",11,"BAA3DPe2","25kPa",4,1,"20 uM","75/25","Hyaluronic AcidFibronectin","HA:FN",11,2.64575131106459,2.37962233333333,0.23077066040665,0,0,0.137679045333333,0.0458118419561307,0.0354389663333333,0.00760073530781897,0,0,0,0.75,0,0,0,0.25,0,"5",1,"HA:FN 75/25"
"579",11,"BAA3DPe2","25kPa",4,2,"20 uM","75/25","Collagen IVFibronectin","C4:FN",55,22.9128784747792,3.94979923366667,0.414631943736702,3.619047619,4.05405650549776,0.155287695333333,0.0456465714111635,0.0340782493333333,0.0190667820132862,0,0.75,0,0,0,0,0.25,0,0,"5",1,"C4:FN 75/25"
"580",11,"BAA3DPe2","25kPa",4,3,"20 uM","75/25","Collagen IGalectin 3","C1:G3",129.666666666667,63.2165590121238,4.791963922,0.456330448903165,0.326797385666667,0.566029675755348,0.161714315333333,0.0526474660300414,0.0287376053333333,0.00639344490560869,0.75,0,0,0,0,0,0.25,0,0,"5",1,"C1:G3 75/25"
"581",11,"BAA3DPe2","25kPa",4,5,"20 uM","100","Laminin","LN",13,8.88819441731559,2.28897776166667,1.03690680877671,11.11111111,19.245008971063,0.178282858,0.0503138527918995,0.0652184933333333,0.114576627432366,0,0,1,0,0,0,0,0,0,"5",1,"LN 100"
"582",11,"BAA3DPe2","25kPa",4,6,"20 uM","50/50","LamininHyaluronic Acid","LN:HA",9,7.21110255092798,1.70198182466667,1.48209500993102,6.06060606,10.4972776205798,0.143999650333333,NA,0.0353310133333333,NA,0,0,0.5,0.5,0,0,0,0,0,"5",1,"LN:HA 50/50"
"583",11,"BAA3DPe2","25kPa",4,7,"20 uM","50/50","Collagen IGalectin 3","C1:G3",132,57.1051661410769,4.811407648,0.478428124674272,2.561778136,2.75700835363784,0.170272749,0.0520903071472896,0.0303130243333333,0.0202233596537599,0.5,0,0,0,0,0,0.5,0,0,"5",1,"C1:G3 50/50"
"584",11,"BAA3DPe2","25kPa",4,9,"20 uM","75/25","Collagen IOsteopontin","C1:OPN",104.333333333333,40.2036482589992,4.59143644166667,0.423284311666617,4.60688566766667,7.19946975939485,0.167722105666667,0.0575943055330217,0.037473256,0.0723098724377057,0.75,0,0,0,0,0.25,0,0,0,"5",1,"C1:OPN 75/25"
"585",11,"BAA3DPe2","25kPa",4,10,"20 uM","50/50","Collagen ITenascin C","C1:TC",63.3333333333333,25.1462389500564,4.08361826266667,0.462985367811239,1.353987378,1.43440045597228,0.164700619333333,0.061739041391046,0.0274877393333333,0.011101426404124,0.5,0,0,0,0.5,0,0,0,0,"5",1,"C1:TC 50/50"
"586",11,"BAA3DPe2","25kPa",4,11,"20 uM","75/25","Collagen IFibronectin","C1:FN",96.3333333333333,36.7468819538928,4.50713597266667,0.449237012902202,2.60869565233333,4.51839341132537,0.161171745666667,0.0533922697888738,0.0280740726666667,0.0244765222709512,0.75,0,0,0,0,0,0,0.25,0,"5",1,"C1:FN 75/25"
"587",11,"BAA3DPe2","25kPa",5,1,"20 uM","100","Hyaluronic Acid","HA",7.66666666666667,5.03322295684717,1.86982393166667,0.736123585818836,2.564102564,4.44115591666563,0.148780072666667,0.0408897089568508,0.035572924,0.0123476795042156,0,0,0,1,0,0,0,0,0,"5",1,"HA 100"
"588",11,"BAA3DPe2","25kPa",5,2,"20 uM","50/50","DecorinFibronectin","DN:FN",6,5,1.39655158066667,1.24684296979195,6.06060606,10.4972776205798,0.183924712666667,NA,0.0442783903333333,NA,0,0,0,0,0,0,0,0.5,0.5,"5",1,"DN:FN 50/50"
"589",11,"BAA3DPe2","25kPa",5,3,"20 uM","25/75","Collagen IVTenascin C","C4:TC",11,5,2.32074782133333,0.494944747279057,16.6666666666667,28.8675134594813,0.148140749666667,0.0542918493996447,0.0539882856666667,0.0429521503621931,0,0.25,0,0,0.75,0,0,0,0,"5",1,"C4:TC 25/75"
"590",11,"BAA3DPe2","25kPa",5,4,"20 uM","100","Osteopontin","OPN",5.66666666666667,3.51188458428425,1.560710409,0.778203029025651,5.55555555666667,9.62250448841827,0.180951995333333,0.0724875748035659,0.031221325,0.0177627037057483,0,0,0,0,0,1,0,0,0,"5",1,"OPN 100"
"591",11,"BAA3DPe2","25kPa",5,5,"20 uM","50/50","Collagen IVOsteopontin","C4:OPN",8.33333333333333,5.5075705472861,1.93903705366667,0.779761371410178,4.16666666666667,7.21687836487032,0.161183647,0.0524325594516025,0.0401306953333333,0.0347327467156418,0,0.5,0,0,0,0.5,0,0,0,"5",1,"C4:OPN 50/50"
"592",11,"BAA3DPe2","25kPa",5,6,"20 uM","75/25","Hyaluronic AcidGalectin 3","HA:G3",12.3333333333333,10.2632028788938,1.917524213,1.6691248371973,7.619047618,6.86771671380917,0.180466476333333,NA,0.0385546583333333,NA,0,0,0,0.75,0,0,0.25,0,0,"5",1,"HA:G3 75/25"
"593",11,"BAA3DPe2","25kPa",5,7,"20 uM","75/25","Collagen ITenascin C","C1:TC",111.333333333333,1.52752523165195,4.71246612866667,0.0136918775259174,0.906360906333333,0.909103206225853,0.153413606,0.0530553001882987,0.0266911753333333,0.0102337924689687,0.75,0,0,0,0.25,0,0,0,0,"5",1,"C1:TC 75/25"
"594",11,"BAA3DPe2","25kPa",5,8,"20 uM","25/75","Collagen IDecorin","C1:DN",106.333333333333,61.8492791658345,4.55358517633333,0.581453351760967,4.00252930566667,1.96273957518724,0.165326818,0.0507768151922984,0.0332520333333333,0.0356186321715466,0.25,0,0,0,0,0,0,0,0.75,"5",1,"C1:DN 25/75"
"595",11,"BAA3DPe2","25kPa",5,9,"20 uM","25/75","Tenascin CGalectin 3","TC:G3",9.33333333333333,6.50640709864771,2.02280852933333,0.850508667106101,26.85185185,5.78240555309403,0.144212987666667,0.059972870915631,0.0567869676666667,0.0605777810357339,0,0,0,0,0.25,0,0.75,0,0,"5",1,"TC:G3 25/75"
"596",11,"BAA3DPe2","25kPa",5,10,"20 uM","50/50","OsteopontinDecorin","OPN:DN",6,5.29150262212918,1.52144939733333,0.903493586901694,27.7777777776667,20.9717623203511,0.137053327333333,0.0551919775041037,0.0550813913333333,0.0649568644078674,0,0,0,0,0,0.5,0,0,0.5,"5",1,"OPN:DN 50/50"
"597",11,"BAA3DPe2","25kPa",5,11,"20 uM","50/50","Collagen IDecorin","C1:DN",92,41.3884041731498,4.43365935733333,0.546874992809149,1.08401084,1.87756185083542,0.165826755333333,0.0532687171249468,0.0303603736666667,0.0500371643816007,0.5,0,0,0,0,0,0,0,0.5,"5",1,"C1:DN 50/50"
"598",11,"BAA3DPe2","25kPa",5,12,"20 uM","50/50","Hyaluronic AcidGalectin 3","HA:G3",10.6666666666667,3.51188458428425,2.32762091733333,0.351876565616887,2.380952381,4.12393049429409,0.145816789,0.0467745559395432,0.0279612213333333,0.0192666817099044,0,0,0,0.5,0,0,0.5,0,0,"5",1,"HA:G3 50/50"
"599",11,"BAA3DPe2","25kPa",6,1,"20 uM","25/75","Collagen IVFibronectin","C4:FN",16.3333333333333,9.86576572463249,2.59648485533333,0.856017066042423,3.03657694966667,2.63789024898831,0.172538849333333,0.0484703681918619,0.0389780353333333,0.0199979388354133,0,0.25,0,0,0,0,0.75,0,0,"5",1,"C4:FN 25/75"
"600",11,"BAA3DPe2","25kPa",6,2,"20 uM","25/75","Collagen IOsteopontin","C1:OPN",10.6666666666667,7.37111479583199,2.21110614433333,0.677169578357948,8.77192982333333,15.193428134442,0.168023441666667,0.0553374320679177,0.0416050956666667,0.0330133639707641,0.25,0,0,0,0,0.75,0,0,0,"5",1,"C1:OPN 25/75"
"601",11,"BAA3DPe2","25kPa",6,3,"20 uM","25/75","Collagen IVOsteopontin","C4:OPN",12.6666666666667,7.37111479583199,2.43100589333333,0.560451752476647,4.76190476333333,8.24786099089758,0.173263928666667,0.0701022514404966,0.0383805966666667,0.0343817496575197,0,0.25,0,0,0,0.75,0,0,0,"5",1,"C4:OPN 25/75"
"602",11,"BAA3DPe2","25kPa",6,4,"20 uM","75/25","DecorinGalectin 3","DN:G3",8,5.19615242270663,1.829645909,0.984236769816701,6.06060606066667,5.24863881086727,0.185179415666667,0.0663996569092564,0.0357367673333333,0.0244987064785371,0,0,0,0,0,0,0.25,0,0.75,"5",1,"DN:G3 75/25"
"603",11,"BAA3DPe2","25kPa",6,5,"20 uM","25/75","Collagen IVHyaluronic Acid","C4:HA",28.3333333333333,31.785741037977,2.71595571,1.53757277925382,18.5185185166667,16.9725025722133,0.136891303666667,0.0517310988575873,0.0524681066666667,0.0369967817279011,0,0.25,0,0.75,0,0,0,0,0,"5",1,"C4:HA 25/75"
"604",11,"BAA3DPe2","25kPa",6,6,"20 uM","100","Galectin 3","G3",15.6666666666667,12.2202018532156,2.51389436633333,0.880040382040963,28.18744474,13.2928390881756,0.162161039,0.0695479489464998,0.0623166353333333,0.0424421171893644,0,0,0,0,0,0,1,0,0,"5",1,"G3 100"
"605",11,"BAA3DPe2","25kPa",6,7,"20 uM","25/75","LamininHyaluronic Acid","LN:HA",9,6.557438524302,1.98354751766667,0.841098105150037,2.08333333333333,3.60843918243516,0.184052621666667,0.0553445686980776,0.031672986,0.0189643752428364,0,0,0.25,0.75,0,0,0,0,0,"5",1,"LN:HA 25/75"
"606",11,"BAA3DPe2","25kPa",6,8,"20 uM","25/75","LamininDecorin","LN:DN",11,4,2.350618541,0.383263201673589,9.696969697,10.0137646314265,0.170175508666667,0.0550663567183536,0.0361662606666667,0.0301349060997029,0,0,0.25,0,0,0,0,0,0.75,"5",1,"LN:DN 25/75"
"607",11,"BAA3DPe2","25kPa",6,9,"20 uM","50/50","OsteopontinFibronectin","OPN:FN",15.6666666666667,11.3724814061547,2.42064236433333,1.15310517112491,18.1988304083333,14.163679910651,0.170646395333333,0.0821382271865328,0.044815997,0.0425215427516494,0,0,0,0,0,0.5,0,0.5,0,"5",1,"OPN:FN 50/50"
"608",11,"BAA3DPe2","25kPa",6,10,"20 uM","50/50","LamininFibronectin","LN:FN",9,5.19615242270663,2.097189713,0.529020700776159,11.1111111133333,9.62250448841827,0.158255366666667,0.0625883569538229,0.037284541,0.0336815064913593,0,0,0.5,0,0,0,0,0.5,0,"5",1,"LN:FN 50/50"
"609",11,"BAA3DPe2","25kPa",6,11,"20 uM","25/75","Collagen IFibronectin","C1:FN",74.3333333333333,25.7164020293145,4.26063774633333,0.395718108452266,0.358422939,0.62080674094616,0.164728168666667,0.0512292884916893,0.0275458053333333,0.0179143596630801,0.25,0,0,0,0,0,0,0.75,0,"5",1,"C1:FN 25/75"
"610",11,"BAA3DPe2","25kPa",6,12,"20 uM","50/50","LamininDecorin","LN:DN",11.6666666666667,4.04145188432738,2.41664184566667,0.34695364067199,6.25,6.25,0.151857618666667,0.0623676720020003,0.0384040993333333,0.0504721854007491,0,0,0.5,0,0,0,0,0,0.5,"5",1,"LN:DN 50/50"
"611",11,"BAA3DPe2","25kPa",7,1,"20 uM","25/75","LamininTenascin C","LN:TC",6,1.73205080756888,1.76610578866667,0.271356722300601,13.3333333333333,11.5470053837925,0.141330544666667,0.0434941703748235,0.0537419736666667,0.0539343246502891,0,0,0.25,0,0.75,0,0,0,0,"5",1,"LN:TC 25/75"
"612",11,"BAA3DPe2","25kPa",7,2,"20 uM","50/50","LamininGalectin 3","LN:G3",5,1.73205080756888,1.572832957,0.323094325844564,21.42857143,25.7539376812913,0.137619937,0.0456558500030294,0.055323665,0.041381919885705,0,0,0.5,0,0,0,0.5,0,0,"5",1,"LN:G3 50/50"
"613",11,"BAA3DPe2","25kPa",7,3,"20 uM","100","Tenascin C","TC",4.33333333333333,2.3094010767585,1.381044909,0.489187647554794,22.2222222233333,38.4900179478996,0.141170036333333,0.0549156844705975,0.0960225943333333,0.137185409668171,0,0,0,0,1,0,0,0,0,"5",1,"TC 100"
"614",11,"BAA3DPe2","25kPa",7,4,"20 uM","25/75","Collagen IVGalectin 3","C4:G3",20.6666666666667,15.0443787951957,2.86681026333333,0.672717161150953,0,0,0.15828966,0.0462738599578522,0.0326221416666667,0.009261078663617,0,0.25,0,0,0,0,0.75,0,0,"5",1,"C4:G3 25/75"
"615",11,"BAA3DPe2","25kPa",7,5,"20 uM","75/25","Collagen IHyaluronic Acid","C1:HA",108.333333333333,78.5005307837682,4.496001997,0.767835137724944,0.720668220666667,0.626567544084792,0.165057226666667,0.0490919726501146,0.031381296,0.0152896721616572,0.75,0,0,0,0,0.25,0,0,0,"5",1,"C1:HA 75/25"
"616",11,"BAA3DPe2","25kPa",7,6,"20 uM","75/25","LamininFibronectin","LN:FN",25.6666666666667,20.1328918273887,2.977183989,0.961939013311954,0,0,0.160345361,0.0505065988160748,0.032476074,0.00944298885230575,0,0,0.75,0,0,0,0,0.25,0,"5",1,"LN:FN 75/25"
"617",11,"BAA3DPe2","25kPa",7,7,"20 uM","50/50","LamininTenascin C","LN:TC",9.33333333333333,1.15470053837925,2.22820390933333,0.128831989237779,40.8333333333333,21.2622513702885,0.124680367,0.0538333972809156,0.0734004073333333,0.0552238004193973,0,0,0.5,0,0.5,0,0,0,0,"5",1,"LN:TC 50/50"
"618",11,"BAA3DPe2","25kPa",7,8,"20 uM","25/75","OsteopontinFibronectin","OPN:FN",8.33333333333333,2.08166599946613,2.097189713,0.269705274411479,3.33333333333333,5.77350269189626,0.153180347,0.0481140235878807,0.0312994363333333,0.0143104425735446,0,0,0,0,0,0.25,0,0.75,0,"5",1,"OPN:FN 25/75"
"619",11,"BAA3DPe2","25kPa",7,9,"20 uM","75/25","OsteopontinDecorin","OPN:DN",13,14.422205101856,1.85484013566667,1.70955860704867,40.74074074,52.5090625143097,0.119935695333333,NA,0.062020478,NA,0,0,0,0,0,0.75,0,0,0.25,"5",1,"OPN:DN 75/25"
"620",11,"BAA3DPe2","25kPa",7,10,"20 uM","50/50","Collagen IVGalectin 3","C4:G3",43.3333333333333,19.8578280114753,3.678027629,0.55483815446248,2,3.46410161513775,0.175583909333333,0.0511896033758623,0.0334489186666667,0.0346909370668653,0,0.5,0,0,0,0,0.5,0,0,"5",1,"C4:G3 50/50"
"621",11,"BAA3DPe2","25kPa",7,11,"20 uM","75/25","Tenascin CDecorin","TC:DN",8.33333333333333,3.51188458428425,2.05792870133333,0.438130664915149,23.611111111,33.9355325636045,0.150883119,0.0619318008868187,0.0585129546666667,0.050178007826351,0,0,0,0,0.75,0,0,0,0.25,"5",1,"TC:DN 75/25"
